,scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
5624,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,COR,5714,0: Total
5625,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,COR,5965,4: Transit
5626,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,COR,5965,4b: Core Bus
5627,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,COR,5965,0: Total
5628,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,COR,11543,4: Transit
5629,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,COR,11543,4b: Core Bus
5630,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,COR,11543,0: Total
5631,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,COR,0,4: Transit
5632,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,COR,0,4b: Core Bus
5633,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,COR,0,0: Total
5634,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,COR,17464,4: Transit
5635,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,COR,17464,4b: Core Bus
5636,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,COR,17464,0: Total
5637,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,COR,2771,4: Transit
5638,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,COR,2771,4b: Core Bus
5639,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,COR,2771,0: Total
5700,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,COR,0,4: Transit
5701,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,COR,0,4b: Core Bus
5702,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,COR,0,0: Total
5703,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,COR,28878,4: Transit
5704,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,COR,28878,4b: Core Bus
5705,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,COR,28878,0: Total
5706,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,COR,0,4: Transit
5707,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,COR,0,4b: Core Bus
5708,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,COR,0,0: Total
5709,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,COR,11882,4: Transit
5710,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,COR,11882,4b: Core Bus
5711,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,COR,11882,0: Total
5712,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,COR,6671,4: Transit
5713,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,COR,6671,4b: Core Bus
5714,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,COR,6671,0: Total
5715,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,COR,6719,4: Transit
5716,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,COR,6719,4b: Core Bus
5717,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,COR,6719,0: Total
5718,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,COR,14259,4: Transit
5719,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,COR,14259,4b: Core Bus
5720,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,COR,14259,0: Total
5721,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,COR,0,4: Transit
5722,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,COR,0,4b: Core Bus
5723,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,COR,0,0: Total
5724,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,COR,20650,4: Transit
5725,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,COR,20650,4b: Core Bus
5726,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,COR,20650,0: Total
5727,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,COR,3248,4: Transit
5728,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,COR,3248,4b: Core Bus
5729,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,COR,3248,0: Total
5790,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,COR,0,4: Transit
5791,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,COR,0,4b: Core Bus
5792,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,COR,0,0: Total
5793,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,COR,31518,4: Transit
5794,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,COR,31518,4b: Core Bus
5795,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,COR,31518,0: Total
5796,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,COR,0,4: Transit
5797,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,COR,0,4b: Core Bus
5798,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,COR,0,0: Total
5799,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,COR,12924,4: Transit
5800,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,COR,12924,4b: Core Bus
5801,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,COR,12924,0: Total
5802,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,COR,7191,4: Transit
5803,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,COR,7191,4b: Core Bus
5804,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,NHB,COR,7191,0: Total
5805,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,COR,6948,4: Transit
5806,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,COR,6948,4b: Core Bus
5807,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBC,COR,6948,0: Total
5808,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,COR,15317,4: Transit
5809,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,COR,15317,4b: Core Bus
5810,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBO,COR,15317,0: Total
5811,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,COR,0,4: Transit
5812,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,COR,0,4b: Core Bus
5813,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBS,COR,0,0: Total
5814,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,COR,21566,4: Transit
5815,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,COR,21566,4b: Core Bus
5816,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,HBW,COR,21566,0: Total
5817,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,COR,3461,4: Transit
5818,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,COR,3461,4b: Core Bus
5819,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Pk,NHB,COR,3461,0: Total
5970,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,COR,0,4: Transit
5971,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,COR,0,4b: Core Bus
5972,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBC,COR,0,0: Total
5973,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,COR,1172,4: Transit
5974,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,COR,1172,4b: Core Bus
5975,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBO,COR,1172,0: Total
5976,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,COR,0,4: Transit
5977,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,COR,0,4b: Core Bus
5978,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBS,COR,0,0: Total
5979,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,COR,541,4: Transit
5980,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,COR,541,4b: Core Bus
5981,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,HBW,COR,541,0: Total
5982,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,COR,307,4: Transit
5983,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,COR,307,4b: Core Bus
5984,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Ok,NHB,COR,307,0: Total
5985,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,COR,141,4: Transit
5986,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,COR,141,4b: Core Bus
5987,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBC,COR,141,0: Total
5988,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,COR,619,4: Transit
5989,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,COR,619,4b: Core Bus
5990,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBO,COR,619,0: Total
5991,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,COR,0,4: Transit
5992,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,COR,0,4b: Core Bus
5993,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBS,COR,0,0: Total
5994,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,COR,863,4: Transit
5995,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,COR,863,4b: Core Bus
5996,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,HBW,COR,863,0: Total
5997,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,COR,151,4: Transit
5998,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,COR,151,4b: Core Bus
5999,9.09,v9,WF TDM v9.0 - official,NoBuild_2032,NoBuild,2032,Pk,NHB,COR,151,0: Total
6060,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,COR,0,4: Transit
6061,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,COR,0,4b: Core Bus
6062,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBC,COR,0,0: Total
6063,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,COR,1288,4: Transit
6064,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,COR,1288,4b: Core Bus
6065,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBO,COR,1288,0: Total
6066,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,COR,0,4: Transit
6067,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,COR,0,4b: Core Bus
6068,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBS,COR,0,0: Total
6069,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,COR,580,4: Transit
6070,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,COR,580,4b: Core Bus
6071,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,HBW,COR,580,0: Total
6072,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,COR,329,4: Transit
6073,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,COR,329,4b: Core Bus
6074,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Ok,NHB,COR,329,0: Total
6075,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,COR,142,4: Transit
6076,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,COR,142,4b: Core Bus
6077,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBC,COR,142,0: Total
6078,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,COR,650,4: Transit
6079,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,COR,650,4b: Core Bus
6080,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBO,COR,650,0: Total
6081,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,COR,0,4: Transit
6082,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,COR,0,4b: Core Bus
6083,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBS,COR,0,0: Total
6084,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,COR,875,4: Transit
6085,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,COR,875,4b: Core Bus
6086,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,HBW,COR,875,0: Total
6087,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,COR,160,4: Transit
6088,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,COR,160,4b: Core Bus
6089,9.1,v9,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Pk,NHB,COR,160,0: Total
6150,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,COR,0,4: Transit
6151,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,COR,0,4b: Core Bus
6152,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBC,COR,0,0: Total
6153,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,COR,1429,4: Transit
6154,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,COR,1429,4b: Core Bus
6155,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBO,COR,1429,0: Total
6156,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,COR,0,4: Transit
6157,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,COR,0,4b: Core Bus
6158,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBS,COR,0,0: Total
6159,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,COR,612,4: Transit
6160,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,COR,612,4b: Core Bus
6161,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,HBW,COR,612,0: Total
6162,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,COR,339,4: Transit
6163,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,COR,339,4b: Core Bus
6164,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Ok,NHB,COR,339,0: Total
6165,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,COR,149,4: Transit
6166,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,COR,149,4b: Core Bus
6167,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBC,COR,149,0: Total
6168,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,COR,672,4: Transit
6169,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,COR,672,4b: Core Bus
6170,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBO,COR,672,0: Total
6171,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,COR,0,4: Transit
6172,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,COR,0,4b: Core Bus
6173,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBS,COR,0,0: Total
6174,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,COR,853,4: Transit
6175,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,COR,853,4b: Core Bus
6176,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,HBW,COR,853,0: Total
6177,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,COR,162,4: Transit
6178,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,COR,162,4b: Core Bus
6179,9.11,v9,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Pk,NHB,COR,162,0: Total
6240,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,BRT,0,4: Transit
6241,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,BRT,0,4d: Bus-Rapid Transit
6242,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBC,BRT,0,0: Total
6243,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,BRT,944,4: Transit
6244,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,BRT,944,4d: Bus-Rapid Transit
6245,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBO,BRT,944,0: Total
6246,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,BRT,0,4: Transit
6247,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,BRT,0,4d: Bus-Rapid Transit
6248,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBS,BRT,0,0: Total
6249,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,BRT,970,4: Transit
6250,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,BRT,970,4d: Bus-Rapid Transit
6251,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,HBW,BRT,970,0: Total
6252,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,BRT,800,4: Transit
6253,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,BRT,800,4d: Bus-Rapid Transit
6254,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Ok,NHB,BRT,800,0: Total
6255,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,BRT,4611,4: Transit
6256,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,BRT,4611,4d: Bus-Rapid Transit
6257,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBC,BRT,4611,0: Total
6258,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,BRT,950,4: Transit
6259,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,BRT,950,4d: Bus-Rapid Transit
6260,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,BRT,950,0: Total
6261,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,BRT,0,4: Transit
6262,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,BRT,0,4d: Bus-Rapid Transit
6263,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,BRT,0,0: Total
6264,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,BRT,1192,4: Transit
6265,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,BRT,1192,4d: Bus-Rapid Transit
6266,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,BRT,1192,0: Total
6267,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,BRT,391,4: Transit
6268,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,BRT,391,4d: Bus-Rapid Transit
6269,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,BRT,391,0: Total
6330,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,BRT,0,4: Transit
6331,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,BRT,0,4d: Bus-Rapid Transit
6332,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,BRT,0,0: Total
6333,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,BRT,1377,4: Transit
6334,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,BRT,1377,4d: Bus-Rapid Transit
6335,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,BRT,1377,0: Total
6336,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,BRT,0,4: Transit
6337,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,BRT,0,4d: Bus-Rapid Transit
6338,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,BRT,0,0: Total
6339,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,BRT,1401,4: Transit
6340,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,BRT,1401,4d: Bus-Rapid Transit
6341,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,BRT,1401,0: Total
6342,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,BRT,1089,4: Transit
6343,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,BRT,1089,4d: Bus-Rapid Transit
6344,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,BRT,1089,0: Total
6345,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,BRT,5286,4: Transit
6346,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,BRT,5286,4d: Bus-Rapid Transit
6347,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,BRT,5286,0: Total
6348,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,BRT,1377,4: Transit
6349,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,BRT,1377,4d: Bus-Rapid Transit
6350,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,BRT,1377,0: Total
6351,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,BRT,0,4: Transit
6352,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,BRT,0,4d: Bus-Rapid Transit
6353,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,BRT,0,0: Total
6354,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,BRT,1651,4: Transit
6355,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,BRT,1651,4d: Bus-Rapid Transit
6356,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,BRT,1651,0: Total
6357,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,BRT,525,4: Transit
6358,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,BRT,525,4d: Bus-Rapid Transit
6359,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,BRT,525,0: Total
6420,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,BRT,0,4: Transit
6421,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,BRT,0,4d: Bus-Rapid Transit
6422,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,BRT,0,0: Total
6423,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,BRT,1429,4: Transit
6424,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,BRT,1429,4d: Bus-Rapid Transit
6425,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,BRT,1429,0: Total
6426,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,BRT,0,4: Transit
6427,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,BRT,0,4d: Bus-Rapid Transit
6428,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,BRT,0,0: Total
6429,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,BRT,2215,4: Transit
