scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,NHB,Walk,30584,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,Walk,0,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,Walk,0,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,Walk,0,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,Walk,380550,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,Walk,380550,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,Walk,380550,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,Walk,90950,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,Walk,90950,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,Walk,90950,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,Walk,27372,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,Walk,27372,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,Walk,27372,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,Walk,128423,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,Walk,128423,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,Walk,128423,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,Walk,17790,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,Walk,17790,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,Walk,17790,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,Walk,154090,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,Walk,154090,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,Walk,154090,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,Walk,186757,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,Walk,186757,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,Walk,186757,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,Walk,32711,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,Walk,32711,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,Walk,32711,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,Walk,30532,1: Non-Motorized
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,Walk,30532,1a: Walk
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,Walk,30532,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,450293,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,450293,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,450293,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90283,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90283,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90283,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32518,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32518,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32518,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,150912,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,150912,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,150912,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18029,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18029,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18029,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,181543,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,181543,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,181543,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185390,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185390,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185390,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35906,1: Non-Motorized
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35906,1a: Walk
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35906,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Walk,0,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Walk,445587,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Walk,445587,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Walk,445587,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Walk,90178,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Walk,90178,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Walk,90178,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Walk,32373,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Walk,32373,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Walk,32373,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Walk,148390,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Walk,148390,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Walk,148390,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Walk,18030,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Walk,18030,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Walk,18030,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Walk,179527,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Walk,179527,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Walk,179527,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Walk,185175,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Walk,185175,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Walk,185175,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Walk,38989,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Walk,38989,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Walk,38989,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Walk,35290,1: Non-Motorized
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Walk,35290,1a: Walk
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Walk,35290,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,446941,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,446941,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,446941,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90153,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90153,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90153,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32387,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32387,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32387,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,148237,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,148237,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,148237,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18024,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18024,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18024,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,179962,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,179962,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,179962,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185123,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185123,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185123,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35253,1: Non-Motorized
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35253,1a: Walk
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35253,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,494909,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,494909,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,494909,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88665,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88665,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88665,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,35200,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,35200,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,35200,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,166656,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,166656,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,166656,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18597,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18597,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18597,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,199017,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,199017,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,199017,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182066,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182066,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182066,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42589,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42589,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42589,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39699,1: Non-Motorized
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39699,1a: Walk
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39699,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,Walk,0,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,Walk,490310,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,Walk,490310,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,Walk,490310,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,Walk,88646,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,Walk,88646,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,Walk,88646,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,Walk,35040,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,Walk,35040,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,Walk,35040,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,Walk,164254,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,Walk,164254,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,Walk,164254,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,Walk,18601,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,Walk,18601,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,Walk,18601,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,Walk,197009,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,Walk,197009,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,Walk,197009,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,Walk,182027,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,Walk,182027,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,Walk,182027,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,Walk,42436,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,Walk,42436,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,Walk,42436,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,Walk,39102,1: Non-Motorized
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,Walk,39102,1a: Walk
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,Walk,39102,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,490365,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,490365,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,490365,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88670,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88670,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,Walk,88670,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,34960,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,34960,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,Walk,34960,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,164152,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,164152,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,Walk,164152,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18594,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18594,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,Walk,18594,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,197047,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,197047,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,Walk,197047,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182076,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182076,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,Walk,182076,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42371,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42371,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,Walk,42371,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39078,1: Non-Motorized
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39078,1a: Walk
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,Walk,39078,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,Walk,0,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,Walk,0,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,Walk,0,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,Walk,362080,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,Walk,362080,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,Walk,362080,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,Walk,91386,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,Walk,91386,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,Walk,91386,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,Walk,25970,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,Walk,25970,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,Walk,25970,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,Walk,123955,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,Walk,123955,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,Walk,123955,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,Walk,17571,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,Walk,17571,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,Walk,17571,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,Walk,147011,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,Walk,147011,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,Walk,147011,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,Walk,187654,1: Non-Motorized
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,Walk,187654,1a: Walk
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,Walk,187654,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,Walk,30967,1: Non-Motorized
