Source,Subarea,CO_FIPS,CO_NAME,YEAR,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,TYP_EMP,RET_EMP,IND_EMP,OTH_EMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job
 CT_2017 ,1 - Wasatch Front,49,Utah,2013,554401,14566,539835,153377,3.52,194723.0136,321586.2863,38091.57508,"250,331","45,362","29,239","175,730",285026,31422,13940,18924,10315,34117,51878,23416,66319,2711,516,17975,13493,1.86,1.13
 CT_2017 ,1 - Wasatch Front,49,Utah,2014,567208,14826,552382,158078,3.49,198548.0651,328652.1185,40007.37436,"259,870","47,003","30,264","182,603",296343,32562,14441,19535,10729,35807,53581,24506,68709,2719,528,19184,14042,1.87,1.11
 CT_2017 ,1 - Wasatch Front,49,Utah,2015,585694,15156,570538,164270,3.47,204214.9127,339818.5646,41660.32264,"272,890","49,266","31,692","191,932",311648,34131,15135,20404,11288,37991,55993,25931,72017,2761,548,20668,14781,1.9,1.09
 CT_2017 ,1 - Wasatch Front,49,Utah,2016,603362,15486,587876,170273,3.45,208414.268,351375.8868,43571.96617,"286,331","51,605","33,163","201,563",327455,35753,15852,21299,11864,40252,58478,27406,75427,2801,568,22210,15545,1.92,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2017,623706,15870,607836,177092,3.43,213440.5083,363646.6291,46618.64815,"298,616","53,727","34,499","210,390",341957,37225,16502,22104,12395,42367,60716,28778,78529,2827,585,23683,16246,1.93,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2018,643068,16197,626871,183762,3.41,217951.5586,375111.5709,50005.2359,"309,047","55,517","35,616","217,914",354351,38467,17050,22768,12848,44230,62569,29977,81138,2833,598,25024,16849,1.93,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2019,661286,16511,644775,190124,3.39,222018.9323,385853.0335,53413.78201,"318,101","57,057","36,573","224,471",365174,39536,17521,23329,13244,45902,64139,31046,83384,2824,609,26263,17377,1.92,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2020,679188,16820,662368,196358,3.37,225979.3071,396462.2933,56746.89719,"326,572","58,490","37,463","230,619",375334,40531,17959,23846,13617,47495,65588,32060,85476,2809,619,27460,17874,1.91,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2021,697248,17086,680162,202789,3.35,229697.4215,407311.5493,60238.80186,"334,792","59,772","38,046","236,974",385072,41417,18355,24100,13946,49435,66854,33050,87635,2780,620,28511,18369,1.9,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2022,715117,17343,697774,209220,3.34,233498.6791,417911.6745,63706.73331,"342,819","61,017","38,605","243,197",394590,42277,18740,24338,14267,51349,68082,34023,89743,2749,621,29549,18852,1.89,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2023,732872,17603,715269,215663,3.32,237203.7026,428603.4277,67065.15915,"350,783","62,250","39,156","249,377",404039,43127,19123,24571,14585,53257,69296,34989,91835,2719,622,30582,19333,1.87,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2024,750595,17847,732748,222139,3.3,241111.8017,439163.6746,70319.80144,"358,763","63,488","39,707","255,568",413508,43983,19505,24804,14903,55169,70512,35956,93931,2687,623,31617,19818,1.86,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2025,768346,18080,750266,228671,3.28,245034.5042,449873.0448,73438.18993,"366,776","64,728","40,262","261,786",423013,44839,19889,25039,15223,57087,71733,36929,96037,2656,624,32656,20301,1.85,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2026,786238,18287,767951,235321,3.26,249169.2912,460709.1735,76359.97895,"374,767","65,967","40,813","267,987",432494,45695,20272,25271,15542,59003,72950,37898,98136,2625,625,33694,20783,1.84,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2027,804365,18440,785925,242027,3.25,253590.4724,471522.4048,79251.97852,"382,707","67,195","41,358","274,154",441918,46544,20651,25499,15859,60914,74155,38864,100221,2593,625,34728,21265,1.83,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2028,823017,18618,804399,248858,3.23,258257.1874,482568.2436,82191.42715,"390,645","68,424","41,901","280,320",451336,47392,21032,25726,16175,62825,75359,39830,102306,2560,626,35763,21742,1.81,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2029,842118,18769,823349,255848,3.22,263383.1048,493782.0051,84953.33952,"398,614","69,656","42,448","286,510",460795,48243,21413,25955,16493,64743,76569,40799,104399,2527,627,36800,22227,1.8,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2030,861852,18936,842916,262964,3.21,269548.2821,504595.4302,87708.05037,"406,653","70,901","43,001","292,751",470334,49104,21797,26187,16814,66674,77791,41775,106511,2495,627,37846,22713,1.79,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2031,882227,19093,863134,270340,3.19,275714.2213,516048.659,90463.62093,"414,869","72,187","43,375","299,307",479986,49980,22207,26293,17082,69032,78954,42693,108628,2465,624,38801,23227,1.78,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2032,903334,19343,883991,278054,3.18,282615.0262,527257.4333,93461.24849,"423,207","73,495","43,762","305,950",489775,50873,22622,26406,17356,71410,80140,43623,110777,2436,620,39767,23745,1.76,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2033,924828,19636,905192,285804,3.17,289910.455,538390.337,96526.81622,"431,674","74,828","44,162","312,684",499715,51784,23044,26528,17634,73809,81351,44565,112959,2407,616,40745,24273,1.75,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2034,946574,19953,926621,293667,3.16,297647.874,549249.804,99676.21638,"440,274","76,182","44,576","319,516",509810,52708,23474,26658,17918,76231,82586,45522,115177,2379,613,41736,24808,1.74,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2035,968498,20251,948247,301558,3.14,304544.6182,560804.035,103148.9243,"448,998","77,556","45,002","326,440",520050,53646,23910,26795,18207,78677,83845,46491,117427,2351,610,42739,25352,1.72,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2036,990581,20553,970028,309359,3.14,311380.9332,572463.2319,106736.5802,"457,831","78,950","45,439","333,442",530415,54598,24352,26938,18501,81141,85124,47473,119704,2325,607,43753,25899,1.71,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2037,1012812,20895,991917,317208,3.13,318187.4452,584385.4324,110238.9997,"466,760","80,359","45,884","340,517",540894,55560,24799,27086,18798,83625,86420,48464,122008,2298,604,44777,26455,1.71,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2038,1035133,21240,1013893,324976,3.12,324911.3943,596466.4603,113754.8629,"475,803","81,790","46,340","347,673",551500,56538,25252,27240,19100,86130,87736,49467,124340,2272,601,45810,27014,1.7,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2039,1057553,21609,1035944,332869,3.11,331545.1041,608644.1469,117363.7704,"484,957","83,238","46,805","354,914",562240,57527,25711,27399,19406,88659,89071,50481,126703,2246,599,46856,27582,1.69,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2040,1080082,22003,1058079,340742,3.11,338057.739,620687.9606,121336.5659,"494,238","84,706","47,282","362,250",573124,58530,26176,27565,19717,91212,90430,51510,129098,2221,596,47914,28155,1.68,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2041,1102643,22424,1080219,348622,3.1,344389.0269,632611.4199,125642.4062,"503,758","86,162","47,612","369,984",584157,59511,26651,27642,19970,94281,91721,52466,131516,2205,593,48836,28765,1.68,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2042,1125227,22838,1102389,356481,3.09,350523.3157,644603.6625,130099.5273,"513,409","87,640","47,957","377,812",595343,60507,27133,27728,20229,97373,93037,53435,133967,2190,589,49770,29385,1.67,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2043,1148071,23254,1124817,364486,3.09,356522.4136,656966.4713,134581.7867,"523,193","89,139","48,314","385,740",606681,61517,27622,27821,20493,100489,94377,54419,136455,2176,586,50717,30009,1.66,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2044,1170413,23676,1146737,372461,3.08,362127.741,669272.3585,139013.3517,"533,105","90,661","48,682","393,762",618171,62543,28118,27920,20762,103630,95740,55416,138976,2163,583,51677,30643,1.66,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2045,1192304,24106,1168198,380404,3.07,367355.7145,681524.2806,143423.8616,"543,145","92,205","49,063","401,877",629808,63585,28620,28027,21036,106796,97125,56426,141530,2150,580,52649,31284,1.66,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2046,1213809,24536,1189273,388221,3.06,372251.62,693857.7621,147699.4524,"553,306","93,770","49,454","410,082",641584,64641,29129,28139,21315,109987,98532,57448,144115,2138,577,53632,31931,1.65,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2047,1235008,24958,1210050,396031,3.06,376866.0539,706256.5899,151885.6661,"563,580","95,352","49,853","418,375",653492,65707,29645,28256,21597,113203,99959,58483,146730,2125,574,54627,32586,1.65,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2048,1255983,25370,1230613,403813,3.05,381241.2219,718656.7877,156084.5166,"573,968","96,954","50,262","426,752",665531,66788,30166,28378,21884,116443,101405,59530,149374,2113,571,55633,33246,1.65,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2049,1276789,25777,1251012,411698,3.04,385433.4475,731459.8127,159896.1471,"584,467","98,575","50,680","435,212",677699,67883,30692,28505,22175,119708,102870,60587,152047,2101,568,56650,33913,1.65,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2050,1297515,26173,1271342,419678,3.03,389496.4229,743921.1438,164097.6717,"595,073","100,212","51,106","443,755",689992,68988,31224,28637,22469,122998,104353,61656,154748,2090,566,57676,34587,1.64,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2051,1317014,26546,1290468,427247,3.02,393087.5532,755358.5131,168567.9034,"605,831","101,811","51,471","452,549",702409,70058,31753,28736,22735,126630,105787,62686,157446,2084,563,58647,35284,1.64,1.08
 CT_2017 ,1 - Wasatch Front,49,Utah,2052,1336690,26893,1309797,434987,3.01,396725.2243,767074.7746,172889.8582,"616,694","103,428","51,844","461,422",714947,71142,32286,28839,23005,130283,107240,63727,160172,2078,560,59627,35988,1.64,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2053,1356562,27221,1329341,442869,3,400466.2769,779001.7992,177094.0529,"627,657","105,059","52,226","470,372",727605,72234,32825,28948,23278,133959,108710,64779,162924,2072,558,60617,36701,1.64,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2054,1376638,27533,1349105,451004,2.99,404355.5857,791254.0687,181028.4353,"638,722","106,708","52,615","479,399",740378,73338,33370,29060,23555,137658,110197,65841,165703,2067,555,61617,37417,1.64,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2055,1396997,27827,1369170,459411,2.98,408464.9915,802950.4556,185581.8267,"649,884","108,373","53,012","488,499",753266,74454,33919,29177,23835,141379,111701,66913,168506,2063,553,62626,38140,1.64,1.07
 CT_2017 ,1 - Wasatch Front,49,Utah,2056,1417721,28109,1389612,467706,2.97,412856.6099,813315.5334,191549.0751,"661,145","110,056","53,417","497,672",766265,75582,34474,29298,24119,145122,113221,67994,171335,2058,550,63645,38867,1.64,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2057,1438815,28383,1410432,475974,2.96,417559.4545,825374.9322,195880.6172,"672,498","111,751","53,828","506,919",779373,76717,35034,29422,24406,148888,114757,69086,174188,2053,548,64673,39601,1.64,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2058,1460298,28656,1431642,484495,2.95,422580.6771,837902.0443,199815.0033,"683,946","113,463","54,247","516,236",792588,77865,35598,29550,24697,152677,116307,70187,177065,2050,545,65708,40339,1.64,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2059,1482175,28931,1453244,493252,2.95,427920.031,850596.1513,203658.9269,"695,482","115,190","54,671","525,621",805908,79023,36167,29681,24990,156487,117873,71297,179964,2046,543,66754,41083,1.63,1.06
 CT_2017 ,1 - Wasatch Front,49,Utah,2060,1504433,29214,1475219,502059,2.94,433556.4603,863198.0471,207678.301,"707,107","116,929","55,101","535,077",819330,80189,36740,29815,25286,160321,119452,72416,182888,2042,541,67807,41833,1.63,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1990,158662,2189,156473,53448,2.93,53181,87859,17622,"74,374","14,820","16,680","42,874",82119,10296,4524,12464,4216,3598,19581,6179,13516,1344,0,3322,3079,1.54,1.07
 CT_2017 ,1 - Wasatch Front,57,Weber,1991,162139,1855,160284,54707,2.93,53927.48095,90335.31168,17876.68169,"76,656","15,373","17,009","44,274",84868,10670,4703,12675,4334,3862,19632,6457,14323,1354,0,3656,3202,1.55,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,1992,165702,1607,164095,55967,2.93,54685.33608,92881.41837,18135.04416,"78,943","15,929","17,337","45,677",87617,11046,4883,12886,4451,4128,19682,6734,15133,1366,0,3990,3318,1.57,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,1993,169351,1445,167906,57226,2.93,55454.75397,95499.28724,18397.14061,"81,237","16,485","17,667","47,085",90366,11421,5064,13098,4569,4396,19731,7012,15946,1378,0,4324,3427,1.58,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,1994,173090,1373,171717,58485,2.94,56235.92657,98190.94091,18663.02501,"83,538","17,044","17,996","48,498",93115,11800,5244,13310,4686,4666,19779,7291,16762,1390,0,4659,3528,1.59,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1995,176920,1391,175529,59745,2.94,57029.04923,100958.459,18932.7521,"85,841","17,600","18,328","49,913",95864,12175,5425,13524,4804,4938,19826,7569,17580,1403,0,4995,3625,1.6,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1996,180845,1505,179340,61004,2.94,57834.32084,103803.9798,19206.37741,"88,150","18,162","18,658","51,330",98613,12556,5606,13737,4921,5210,19873,7847,18400,1416,0,5330,3717,1.62,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1997,184866,1715,183151,62263,2.94,58651.94381,106729.7018,19483.95729,"90,463","18,723","18,989","52,751",101362,12936,5787,13950,5039,5484,19919,8125,19223,1429,0,5666,3804,1.63,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1998,188986,2024,186962,63522,2.94,59482.1242,109737.8854,19765.54889,"92,777","19,285","19,319","54,173",104111,13316,5969,14163,5156,5759,19964,8403,20047,1442,0,6002,3890,1.64,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,1999,193207,2434,190773,64782,2.94,60325.07176,112830.855,20051.21019,"95,096","19,846","19,651","55,599",106860,13696,6150,14377,5274,6036,20009,8681,20873,1457,0,6338,3969,1.65,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,2000,197533,2949,194584,66041,2.95,61181,116011,20341,"97,190","20,359","19,964","56,867",109609,14039,6320,14574,5390,6239,20091,8957,21580,1453,0,6660,4306,1.66,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,2001,200737,2653,198084,67341,2.94,61970.80616,118131.8424,20634.66772,"97,558","20,246","19,669","57,643",109877,13911,6335,14243,5426,6227,20258,9181,21977,1400,23,6563,4333,1.63,1.08
 CT_2017 ,1 - Wasatch Front,57,Weber,2002,203995,2412,201583,68641,2.94,62771.10674,120291.4567,20932.5752,"98,193","20,190","19,432","58,571",110444,13823,6367,13954,5478,6232,20480,9427,22432,1351,45,6484,4371,1.61,1.09
 CT_2017 ,1 - Wasatch Front,57,Weber,2003,207307,2224,205083,69941,2.93,63582.04554,122490.5518,21234.78363,"99,049","20,177","19,240","59,632",111262,13763,6414,13698,5542,6251,20748,9695,22938,1306,68,6420,4419,1.59,1.1
 CT_2017 ,1 - Wasatch Front,57,Weber,2004,210675,2093,208582,71241,2.93,64403.76839,124729.8494,21541.35511,"101,304","20,448","19,314","61,542",113647,13898,6550,13629,5685,6359,21309,10103,23771,1277,92,6445,4529,1.6,1.1
 CT_2017 ,1 - Wasatch Front,57,Weber,2005,214099,2017,212082,72541,2.92,65236.42316,127010.0845,21852.35264,"103,436","20,689","19,354","63,393",115895,14010,6679,13534,5820,6458,21848,10502,24585,1247,117,6460,4635,1.6,1.1
 CT_2017 ,1 - Wasatch Front,57,Weber,2006,217580,1999,215581,73841,2.92,66080.15983,129332.0055,22167.84011,"107,011","21,213","19,651","66,147",119751,14312,6901,13613,6038,6645,22694,11056,25752,1230,144,6559,4807,1.62,1.08
 CT_2017 ,1 - Wasatch Front,57,Weber,2007,221119,2038,219081,75141,2.92,66935.1305,131696.3744,22487.88235,"112,279","22,059","20,236","69,984",125490,14828,7231,13883,6353,6936,23905,11796,27347,1230,174,6755,5052,1.67,1.05
 CT_2017 ,1 - Wasatch Front,57,Weber,2008,224718,2138,222580,76441,2.91,67801.48943,134103.9672,22812.54511,"112,588","21,924","19,913","70,751",125685,14683,7241,13526,6387,6918,24064,12023,27746,1173,198,6648,5078,1.64,1.07
 CT_2017 ,1 - Wasatch Front,57,Weber,2009,228377,2297,226080,77741,2.91,68679.39304,136555.5742,23141.89511,"108,358","20,914","18,808","68,636",120819,13953,6961,12644,6164,6624,23248,11755,27009,1072,213,6279,4897,1.55,1.13
 CT_2017 ,1 - Wasatch Front,57,Weber,2010,231833,2507,229326,79076,2.9,69425.2158,138959.6266,23448.38262,"106,460","20,369","18,132","67,959",118564,13539,6830,12061,6071,6475,22926,11726,26832,999,231,6054,4820,1.5,1.17
 CT_2017 ,1 - Wasatch Front,57,Weber,2011,233819,2543,231276,80403,2.88,69577.61034,140223.8809,24017.0838,"107,843","20,530","18,291","69,022",120310,13640,6890,12127,6164,6658,23093,11976,27295,984,239,6335,4909,1.5,1.17
 CT_2017 ,1 - Wasatch Front,57,Weber,2012,236391,2578,233813,81898,2.85,70001.88938,141306.262,25082.49867,"109,253","20,697","18,457","70,099",122083,13743,6954,12198,6259,6842,23265,12228,27764,969,248,6616,4997,1.49,1.16
 CT_2017 ,1 - Wasatch Front,57,Weber,2013,237918,2604,235314,82948,2.84,70042.3524,141986.814,25888.75857,"111,149","20,956","18,704","71,489",124401,13909,7047,12323,6381,7057,23542,12534,28356,960,257,6926,5109,1.5,1.14
 CT_2017 ,1 - Wasatch Front,57,Weber,2014,239582,2633,236949,84161,2.82,70144.11462,142741.9812,26696.04686,"113,503","21,302","19,027","73,174",127231,14132,7170,12498,6529,7301,23915,12892,29066,953,268,7266,5241,1.51,1.12
 CT_2017 ,1 - Wasatch Front,57,Weber,2015,242737,2670,240067,85795,2.8,70697.44766,144589.7186,27449.85873,"117,271","21,912","19,586","75,773",131651,14530,7382,12826,6760,7638,24583,13413,30139,958,282,7700,5440,1.53,1.1
 CT_2017 ,1 - Wasatch Front,57,Weber,2016,245672,2704,242968,87227,2.79,71016.89068,146494.1954,28160.47811,"121,511","22,605","20,221","78,685",136609,14983,7622,13204,7017,8010,25345,13991,31339,966,298,8173,5661,1.57,1.07
 CT_2017 ,1 - Wasatch Front,57,Weber,2017,250832,2757,248075,89442,2.77,71954.26417,149549.4097,29328.11892,"125,879","23,318","20,875","81,686",141720,15449,7869,13592,7283,8393,26130,14588,32575,975,314,8662,5890,1.58,1.06
 CT_2017 ,1 - Wasatch Front,57,Weber,2018,256282,2812,253470,91775,2.76,73019.38351,152676.2541,30586.44404,"130,086","23,998","21,499","84,589",146653,15893,8105,13958,7541,8769,26876,15170,33774,980,330,9147,6110,1.6,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2019,261558,2864,258694,94031,2.75,73931.24663,155688.0979,31938.92961,"133,911","24,603","22,058","87,250",151165,16286,8317,14282,7776,9123,27540,15710,34877,982,345,9612,6315,1.61,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2020,266440,2912,263528,96182,2.74,74784.88365,158303.4238,33351.23575,"137,249","25,117","22,534","89,598",155130,16620,8497,14551,7983,9446,28099,16196,35857,980,359,10046,6496,1.61,1.02
 CT_2017 ,1 - Wasatch Front,57,Weber,2021,271129,2970,268159,98321,2.73,75472.05258,160655.7494,35001.01484,"140,160","25,503","22,879","91,778",158561,16872,8631,14717,8162,9788,28662,16618,36710,975,362,10406,6658,1.61,1.01
 CT_2017 ,1 - Wasatch Front,57,Weber,2022,275445,3023,272422,100337,2.72,75965.92001,162820.6244,36658.91119,"142,751","25,828","23,169","93,754",161631,17083,8745,14848,8321,10109,29161,17004,37480,968,363,10744,6805,1.61,1.01
 CT_2017 ,1 - Wasatch Front,57,Weber,2023,279475,3080,276395,102289,2.7,76338.89752,164849.3642,38286.58528,"145,145","26,118","23,425","95,602",164482,17273,8845,14957,8468,10417,29618,17367,38200,959,365,11070,6943,1.61,1
 CT_2017 ,1 - Wasatch Front,57,Weber,2024,283192,3134,280058,104158,2.69,76521.74351,166783.8167,39885.99915,"147,347","26,372","23,650","97,325",167111,17438,8934,15045,8605,10713,30036,17707,38869,949,365,11381,7069,1.6,1
 CT_2017 ,1 - Wasatch Front,57,Weber,2025,286593,3182,283411,105945,2.68,76536.61203,168563.8663,41492.24987,"149,355","26,587","23,844","98,924",169524,17576,9011,15113,8731,10996,30414,18026,39488,938,365,11678,7188,1.6,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2026,290052,3230,286822,107760,2.66,76532.59432,170451.7938,43067.40387,"151,177","26,772","24,008","100,397",171727,17695,9077,15162,8846,11264,30754,18321,40058,925,365,11961,7299,1.59,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2027,293358,3279,290079,109542,2.65,76500.03454,172289.9956,44568.10252,"152,828","26,929","24,144","101,755",173731,17797,9132,15194,8950,11519,31060,18595,40581,910,365,12229,7399,1.59,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2028,296561,3328,293233,111301,2.63,76524.889,174143.6748,45892.31176,"154,314","27,053","24,255","103,006",175551,17875,9178,15210,9045,11762,31333,18849,41062,896,364,12485,7492,1.58,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2029,299678,3375,296303,113036,2.62,76655.21518,175859.1513,47163.72457,"155,656","27,155","24,343","104,158",177205,17939,9216,15212,9131,11994,31576,19085,41503,881,362,12727,7579,1.57,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2030,302764,3423,299341,114771,2.61,76850.18589,177608.5999,48304.88181,"156,870","27,236","24,413","105,221",178714,17990,9246,15203,9210,12214,31793,19305,41909,864,361,12959,7660,1.56,0.99
 CT_2017 ,1 - Wasatch Front,57,Weber,2031,305802,3470,302332,116506,2.59,77064.93873,179472.1004,49264.49339,"158,002","27,321","24,404","106,277",180097,18044,9277,15143,9261,12487,32022,19473,42295,851,357,13149,7738,1.55,1
 CT_2017 ,1 - Wasatch Front,57,Weber,2032,308796,3515,305281,118213,2.58,77431.71459,181178.3145,50185.52752,"159,037","27,391","24,383","107,263",181368,18088,9303,15075,9308,12750,32232,19628,42653,837,353,13330,7811,1.53,1
 CT_2017 ,1 - Wasatch Front,57,Weber,2033,311723,3563,308160,119898,2.57,77729.25765,183004.6263,50988.73107,"159,985","27,448","24,350","108,187",182540,18123,9325,15000,9350,13005,32423,19773,42986,823,348,13504,7880,1.52,1
 CT_2017 ,1 - Wasatch Front,57,Weber,2034,314567,3614,310953,121571,2.56,77998.02743,184740.0357,51828.8405,"160,860","27,495","24,307","109,058",183626,18153,9342,14921,9386,13252,32600,19908,43298,808,344,13669,7945,1.51,1.01
 CT_2017 ,1 - Wasatch Front,57,Weber,2035,317344,3666,313678,123153,2.55,78179.99935,186377.8456,52785.68212,"161,670","27,531","24,258","109,881",184636,18174,9357,14838,9420,13490,32764,20034,43593,794,340,13827,8005,1.5,1.01
 CT_2017 ,1 - Wasatch Front,57,Weber,2036,320064,3722,316342,124694,2.54,78366.24513,187897.2579,53800.11905,"162,425","27,559","24,203","110,663",185582,18191,9368,14752,9451,13722,32916,20154,43871,780,335,13980,8062,1.49,1.01
 CT_2017 ,1 - Wasatch Front,57,Weber,2037,322750,3781,318969,126220,2.53,78573.67689,189473.2635,54702.83928,"163,130","27,580","24,142","111,408",186473,18202,9378,14664,9478,13947,33058,20267,44136,765,331,14127,8120,1.48,1.02
 CT_2017 ,1 - Wasatch Front,57,Weber,2038,325413,3842,321571,127745,2.52,78806.58764,191141.8181,55464.27754,"163,797","27,594","24,080","112,123",187319,18210,9384,14575,9505,14167,33193,20374,44389,750,327,14271,8174,1.47,1.02
 CT_2017 ,1 - Wasatch Front,57,Weber,2039,328069,3907,324162,129247,2.51,79068.47939,192623.7668,56376.34666,"164,432","27,607","24,014","112,811",188126,18217,9390,14485,9529,14381,33322,20477,44631,737,322,14409,8226,1.46,1.02
 CT_2017 ,1 - Wasatch Front,57,Weber,2040,330732,3977,326755,130719,2.5,79364.45687,194044.2339,57322.99543,"165,042","27,616","23,946","113,480",188901,18221,9395,14394,9552,14591,33444,20578,44867,722,318,14545,8274,1.45,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2041,333401,4049,329352,132159,2.49,79687.28896,195334.1256,58379.56926,"165,657","27,623","23,840","114,194",189650,18222,9401,14285,9555,14864,33571,20647,45112,712,314,14640,8327,1.44,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2042,336073,4123,331950,133537,2.49,80028.99729,196470.8957,59572.6626,"166,250","27,632","23,733","114,885",190376,18226,9406,14176,9557,15129,33693,20713,45350,702,309,14734,8381,1.43,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2043,338740,4196,334544,134866,2.48,80379.93311,197454.6984,60905.83433,"166,829","27,638","23,629","115,562",191083,18227,9411,14069,9560,15392,33811,20777,45582,692,305,14825,8432,1.42,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2044,341391,4274,337117,136146,2.48,80736.9253,198385.8466,62267.92245,"167,392","27,643","23,525","116,224",191771,18228,9415,13963,9562,15648,33927,20840,45809,682,301,14914,8482,1.41,1.03
 CT_2017 ,1 - Wasatch Front,57,Weber,2045,344025,4351,339674,137384,2.47,81093.35537,199201.7597,63730.00869,"167,941","27,647","23,422","116,872",192441,18229,9418,13858,9564,15900,34040,20901,46031,672,296,15001,8531,1.4,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2046,346636,4426,342210,138589,2.47,81439.58658,199899.3872,65296.86703,"168,471","27,648","23,320","117,503",193092,18227,9421,13755,9565,16148,34148,20959,46248,663,292,15087,8579,1.39,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2047,349217,4497,344720,139762,2.47,81767.6837,200546.5463,66903.14853,"168,984","27,650","23,217","118,117",193721,18227,9423,13652,9565,16390,34253,21016,46458,654,288,15170,8625,1.39,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2048,351779,4569,347210,140904,2.46,82075.55325,201199.7823,68503.87819,"169,477","27,649","23,115","118,713",194325,18224,9425,13550,9565,16627,34354,21071,46661,644,284,15250,8670,1.38,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2049,354310,4646,349664,142034,2.46,82358.61465,201862.0251,70089.09018,"169,942","27,645","23,012","119,285",194898,18219,9426,13448,9564,16858,34450,21122,46855,635,280,15327,8714,1.37,1.04
 CT_2017 ,1 - Wasatch Front,57,Weber,2050,356812,4723,352089,143170,2.46,82615.42806,202418.7776,71777.94446,"170,380","27,635","22,909","119,836",195439,18209,9426,13347,9562,17084,34540,21170,47042,626,276,15401,8756,1.37,1.04
